,Unnamed: 0,isuserpublisher_hasannotations_hasmetadata_isofficial_subsetall_isdraft,licenseurl,subsetrateddeduplicated,isbestuniquearrangement,subsetdeduplicated,isbestarrangement,hascustomvideo,hascustomaudio,license,isuserstaff,subsetrated,haspaywall,isoriginal,isbestpath,haslyrics,publisher,isuserpro,israted,complexity,version,ncomments,ntracks,genres,rating,nratings,bestpath,bestarrangement,nfavorites,songlengthbars,bestuniquearrangement,groups,songlengthbeats,nannotations,grooveconsistency,artistname,songlength,scaleconsistency,nlyrics,songlengthseconds,tracks,composername,subtitle,tags,nviews,notesperbar,ntokens,nnotes,songname,title,pitchclassentropy,path_metadata,manual_labels,gpt4o,llama3-8b,llama3-70b
58,9092,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: True,isbestpath: True,haslyrics: False,isuserpro: True,publisher: ,israted: False,complexity: 0,version: 3.01,groups: ,ncomments: 1,genres: ,ntracks: 7,rating: 0.0,nratings: 0,nfavorites: 5,bestpath: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,songlengthbars: 68,tags: funk-blues-barblues-jazz,subtitle: ,songlengthbeats: 271,nlyrics: 0,nannotations: 235,composername: ,tracks: 0-27-33-65-65-66-67,artistname: King of the Keyboard,scaleconsistency: 0.9014084507042254,songlength: 129360,grooveconsistency: 0.9201923076923078,nviews: 797,songlengthseconds: 134.74999999651897,bestarrangement: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,ntokens: 1655,notesperbar: 20.88235294117647,nnotes: 1420,bestuniquearrangement: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,songname: Midnight Funk,title: Midnight Funk,pitchclassentropy: 2.816084594180585,path: ./data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.jsonmetadata: ./metadata/8/5950231.json,NO,NO,YES,YES
59,7898,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: True,israted: False,isbestpath: False,publisher: ,rating: 0.0,nratings: 0,haslyrics: True,isuserpro: True,complexity: 0,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 2,songlengthbars: 9,nannotations: 1,subtitle: ,tags: ,tracks: 0-91,songlengthbeats: 36,bestpath: /data2/zachary/musescore/data/T/j/QmTjnNMi7HhQQ2bY2CeR1WSNzqj1ePnoFAP9XY1BNevjqQ.mscz,grooveconsistency: 0.9505208333333334,composername: ,artistname: Joseph Hart,songlength: 16800,scaleconsistency: 0.9166666666666666,nviews: 4,nlyrics: 1,songlengthseconds: 18.2608378067662,bestarrangement: /data2/zachary/musescore/data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.mscz,notesperbar: 12.0,nnotes: 108,ntokens: 110,bestuniquearrangement: /data2/zachary/musescore/data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.mscz,songname: Behold with awful pomp,title: Behold with awful pomp - Joseph Hart,pitchclassentropy: 3.025083578522956,path: ./data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.jsonmetadata: ./metadata/5/5778145.json,YES,YES,YES,YES
60,3223,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: classical,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/c/8/Qmc84R6ZUnvYs4MuQEzjDgKo9eNR9hsnpDJ987qyWXhTmS.mscz,bestarrangement: /data2/zachary/musescore/data/T/f/QmTf9KtHa9QaDQzC235YmUcGoGv3CVYe2hRuKthvKAS6JK.mscz,nannotations: 5,tracks: 0,songlengthbars: 48,bestuniquearrangement: /data2/zachary/musescore/data/U/b/QmUbe2w8Vk7bNMdEReKZ8CUGWkV79ZaEjMUNpuZwKU4fTA.mscz,artistname: Anonymous,subtitle: Bezeichnung standardisiert: MenuettMen\uet,songlengthbeats: 144,composername: Urheber unbekanntDatum in der hier transkribierten schriftlichen Quelle: vermutlich vor 1767,scaleconsistency: 0.9333333333333332,grooveconsistency: 0.9565972222222222,nviews: 2,nlyrics: 0,songlength: 69120,songlengthseconds: 71.99999999814,notesperbar: 3.75,ntokens: 185,nnotes: 180,songname: [ID 1-14],title: Urheber unbekannt - [ID 1-14],pitchclassentropy: 2.903284741546232,path: ./data/a/Z/QmaZpjtVdKXPKi5GuaonbsrjjP7kTUM49h7VSeaznndohy.jsonmetadata: ./metadata/7/4588937.json,NO,NO,YES,NO
61,5393,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,artistname: Misc tunes,isuserpro: True,israted: False,complexity: 1,version: 3.01,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,bestarrangement: /data2/zachary/musescore/data/d/Z/QmdZui2oibnEwLcUBKYxwnSo8PDi1Gx8zBvDc7RQ4Hhv1W.mscz,nfavorites: 0,bestpath: /data2/zachary/musescore/data/d/u/QmduQRB2r4cXBc2TcXn8uisKZXVcudcUbQAc1WqhES3o2W.mscz,tags: ,bestuniquearrangement: /data2/zachary/musescore/data/T/f/QmTffXMpRQBRZxBsjnY3XK4XfEnz5mNcSTLLfFBZuw7Amf.mscz,nannotations: 4,songlengthbars: 24,composername: ,nviews: 7,scaleconsistency: 0.9836065573770492,songlengthbeats: 144,songlengthseconds: 15.157894736641994,grooveconsistency: 0.9108796296296297,subtitle: ,songlength: 34560,notesperbar: 5.083333333333333,ntokens: 126,nnotes: 122,songname: I would but I dare not. JJo3.176,title: I would but I dare not. JJo3.176,pitchclassentropy: 2.6225047361253258,path: ./data/P/A/QmPA4JRTgVfqsuWqVTfv7EUpLe2uJdUTzLKYeEctxphzFK.jsonmetadata: ./metadata/0/4942759.json,NO,NO,NO,NO
62,829,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 36,nannotations: 4,songlengthseconds: 66.20701070003034,nviews: 3,scaleconsistency: 0.9754098360655736,songlengthbeats: 129,songlength: 61440,grooveconsistency: 0.9830729166666666,notesperbar: 6.777777777777778,ntokens: 248,nnotes: 244,songname: ECLIPSE HORNPIPE,title: Eclipse Hornpipe,pitchclassentropy: 2.744908466444625,path: ./data/X/R/QmXRRtjSjie9HTydy3GQuRmA5SAzS1QTZ3F34ZZbpC4B83.jsonmetadata: ./metadata/5/4813021.json,NO,NO,NO,NO
63,8886,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: True,isbestpath: False,haslyrics: False,isuserpro: False,publisher: ,israted: False,complexity: 0,version: 2.06,groups: ,ncomments: 0,genres: ,ntracks: 1,rating: 0.0,nratings: 0,nfavorites: 1,bestpath: /data2/zachary/musescore/data/W/i/QmWiTKkRZjXuJ3xrqqDZ3oTA6kygo85eZRPkm2V8sEYFAT.mscz,songlengthbars: 33,tags: ,subtitle: ,songlengthbeats: 129,nlyrics: 0,nannotations: 2,composername: Olair Leite,tracks: 19,artistname: Olair,scaleconsistency: 0.9033018867924528,songlength: 65760,grooveconsistency: 0.982843137254902,nviews: 16,songlengthseconds: 68.49999999823042,bestarrangement: /data2/zachary/musescore/data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.mscz,ntokens: 426,notesperbar: 12.848484848484848,nnotes: 424,bestuniquearrangement: /data2/zachary/musescore/data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.mscz,songname: Dueto - Viola e Cello,title: Dueto - Viola e Cello,pitchclassentropy: 2.9117082960210303,path: ./data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.jsonmetadata: ./metadata/1/5902881.json,NO,YES,YES,YES
64,3040,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: ,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,bestarrangement: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,nannotations: 45,tracks: 0,songlengthbars: 44,bestuniquearrangement: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,artistname: Misc tunes,subtitle: ,songlengthbeats: 124,composername: ,scaleconsistency: 0.963917525773196,grooveconsistency: 0.8888888888888888,nviews: 11,nlyrics: 0,songlength: 59040,songlengthseconds: 61.49999999841125,notesperbar: 4.409090909090909,ntokens: 239,nnotes: 194,songname: O'Carolan's Devotion,title: O'Carolan's Devotion,pitchclassentropy: 2.814347001641804,path: ./data/P/m/QmPma3s7BGYECUsDmEtFohtYeJiHTiuPpDxqZB69Aa5YnF.jsonmetadata: ./metadata/4/4690914.json,NO,NO,NO,NO
65,850,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,composername: ,tags: ,subtitle: ,songlengthbars: 36,nannotations: 5,songlengthseconds: 47.99999999876,nviews: 2,scaleconsistency: 0.9565217391304348,songlengthbeats: 97,songlength: 46080,grooveconsistency: 0.9338768115942028,notesperbar: 3.8333333333333335,ntokens: 143,nnotes: 138,songname: DUNDEE WALTZ,title: Dundee Waltz,pitchclassentropy: 2.819176951431852,path: ./data/T/a/QmTacjfDo2vnZwrUSbDpdi8Az28JCazrLwpcoys7tLtKjL.jsonmetadata: ./metadata/3/4557822.json,NO,NO,NO,NO
66,6125,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,israted: False,publisher: ,rating: 0.0,nratings: 0,isuserpro: True,nlyrics: 0,ncomments: 0,groups: ,complexity: 1,version: 3.01,tags: ,nfavorites: 0,bestarrangement: /data2/zachary/musescore/data/P/G/QmPGkRstZVJyiwdEqRjos9YTEtQaE2izUBwZYPhMcSfYKf.mscz,bestpath: /data2/zachary/musescore/data/P/G/QmPGkRstZVJyiwdEqRjos9YTEtQaE2izUBwZYPhMcSfYKf.mscz,ntracks: 1,genres: ,bestuniquearrangement: /data2/zachary/musescore/data/c/G/QmcGk3G4crdh1HdXycvUUNvBdPeDjzCZTkk5F17uuKNZRh.mscz,artistname: Misc tunes,tracks: 0,nannotations: 3,songlengthbars: 36,composername: ,nviews: 3,scaleconsistency: 1.0,songlengthbeats: 193,songlengthseconds: 23.99999999968,grooveconsistency: 0.8923611111111112,subtitle: ,songlength: 46080,notesperbar: 4.222222222222222,ntokens: 155,nnotes: 152,songname: Recruiting Officer,title: Recruiting Officer,pitchclassentropy: 2.730361805932882,path: ./data/Z/e/QmZeo8pKkMwhBUEiNZUYkkZDqgCGdfr75eTxYMTqoPEpy4.jsonmetadata: ./metadata/7/4666374.json,NO,NO,NO,NO
67,8370,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: False,publisher: ,israted: False,complexity: 0,version: 2.06,groups: ,ncomments: 0,genres: soundtrack,ntracks: 13,rating: 0.0,nratings: 0,nfavorites: 5,bestpath: /data2/zachary/musescore/data/c/p/Qmcpw9BoDioK41wDR6GqLcC1Rpa8TdvkCEymHYdYQsRcJ1.mscz,songlengthbars: 123,tags: ,subtitle: ,songlengthbeats: 492,nlyrics: 0,nannotations: 2001,composername: UNDERTALE By Toby Fox Song by LightningSilverooo,tracks: 0-0-8-9-35-40-41-42-43-52-56-60-80,artistname: Toby Fox,scaleconsistency: 0.9002651437895166,songlength: 385920,grooveconsistency: 0.9423714759535656,nviews: 70,songlengthseconds: 267.9999999931511,bestarrangement: /data2/zachary/musescore/data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.mscz,ntokens: 6904,notesperbar: 39.86178861788618,nnotes: 4903,bestuniquearrangement: /data2/zachary/musescore/data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.mscz,songname: Undertale,title: Undertale - Toby Fox,pitchclassentropy: 3.0725352018413687,path: ./data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.jsonmetadata: ./metadata/0/3353036.json,YES,YES,YES,YES
68,7815,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: True,subsetdeduplicated: True,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestarrangement: True,israted: False,isbestpath: False,publisher: ,rating: 0.0,nratings: 0,haslyrics: True,isuserpro: True,complexity: 0,version: 3.01,ncomments: 0,genres: classical,groups: ,nfavorites: 0,ntracks: 2,songlengthbars: 17,nannotations: 1,subtitle: ,tags: ,tracks: 0-91,songlengthbeats: 68,bestpath: /data2/zachary/musescore/data/W/9/QmW9Pi3Fu6gZYFx9mJPiUwSLYnp28JFJMpQFpWvvqCqQJn.mscz,grooveconsistency: 0.9596354166666666,composername: ,artistname: Nahum Tate,songlength: 32160,scaleconsistency: 0.9822222222222222,nviews: 2,nlyrics: 1,songlengthseconds: 35.263157893824335,bestarrangement: /data2/zachary/musescore/data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.mscz,notesperbar: 13.235294117647058,nnotes: 225,ntokens: 227,bestuniquearrangement: /data2/zachary/musescore/data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.mscz,songname: The Shepherd Watchers,title: The Shepherd Watchers - Nahum Tate,pitchclassentropy: 2.7798677355077968,path: ./data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.jsonmetadata: ./metadata/6/5803785.json,YES,YES,YES,YES
69,2850,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,isbestarrangement: True,subsetrated: False,isoriginal: False,haspaywall: False,isbestpath: True,publisher: ,haslyrics: True,isuserpro: True,israted: False,complexity: 1,version: 3.01,genres: classical,ncomments: 0,groups: ,ntracks: 1,nratings: 0,nfavorites: 0,rating: 0.0,songlengthbars: 25,subtitle: ,tags: ,nannotations: 4,tracks: 0,songlengthbeats: 72,composername: ,grooveconsistency: 0.912037037037037,scaleconsistency: 1.0,artistname: D. B. Towner,nviews: 6,songlength: 34560,songlengthseconds: 39.99999999896296,nlyrics: 1,notesperbar: 10.04,nnotes: 251,ntokens: 256,bestpath: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,bestarrangement: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,bestuniquearrangement: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,songname: Tell it again! let me hear the strange story,title: Tell it again! let me hear the strange story - D. B. Towner,pitchclassentropy: 2.3584245322727977,path: ./data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.jsonmetadata: ./metadata/6/5777986.json,YES,YES,YES,YES
70,8947,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: True,isbestpath: False,haslyrics: False,isuserpro: False,publisher: ,israted: False,complexity: 0,version: 3.01,groups: ,ncomments: 0,genres: ,ntracks: 6,rating: 0.0,nratings: 0,nfavorites: 1,bestpath: /data2/zachary/musescore/data/Z/S/QmZS9sPv4pE2YMHM6UXGo6chi3NsmbTtm3aYFB6yej5UvC.mscz,songlengthbars: 83,tags: ,subtitle: ,songlengthbeats: 332,nlyrics: 0,nannotations: 369,composername: ,tracks: 0-57-58-58-58-66,artistname: Goya Matsuo,scaleconsistency: 0.8516295025728988,songlength: 159360,grooveconsistency: 0.938504016064257,nviews: 52,songlengthseconds: 151.06053167671396,bestarrangement: /data2/zachary/musescore/data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.mscz,ntokens: 1541,notesperbar: 14.120481927710845,nnotes: 1172,bestuniquearrangement: /data2/zachary/musescore/data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.mscz,songname: Bass man's holiday (ensembleï¼,title: Bass man's holiday (ensembleï¼,pitchclassentropy: 3.230053020939793,path: ./data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.jsonmetadata: ./metadata/8/5947846.json,YES,YES,YES,YES
71,8488,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,isbestuniquearrangement: True,subsetdeduplicated: True,subsetrateddeduplicated: False,isuserstaff: False,isbestarrangement: True,license: cc-zero,hascustomvideo: False,hascustomaudio: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,publisher: ,israted: False,complexity: 0,version: 2.06,groups: ,ncomments: 0,genres: ,ntracks: 7,rating: 0.0,nratings: 0,nfavorites: 10,bestpath: /data2/zachary/musescore/data/c/4/Qmc4gWy7X3iPP21jqJkwWDu65cTs9TqVF7LiUB9GFyy8Cm.mscz,songlengthbars: 46,tags: ,subtitle: ,songlengthbeats: 184,nlyrics: 0,nannotations: 257,composername: Musik: Bläck FöössArr.: Andreas Kos,tracks: 56-56-58-58-65-73-73,artistname: ,scaleconsistency: 0.7850045167118338,songlength: 88320,grooveconsistency: 0.9855072463768116,nviews: 388,songlengthseconds: 79.99999999794204,bestarrangement: /data2/zachary/musescore/data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.mscz,ntokens: 1552,notesperbar: 28.15217391304348,nnotes: 1295,bestuniquearrangement: /data2/zachary/musescore/data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.mscz,songname: ,title: Hey Hey Wickie - Kleine Partie FERTIG,pitchclassentropy: 3.064010215725956,path: ./data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.jsonmetadata: ./metadata/7/5712194.json,YES,YES,YES,YES
72,2136,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,isbestuniquearrangement: False,subsetdeduplicated: False,isbestarrangement: False,artistname: Misc tunes,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isuserstaff: False,subsetrated: False,haspaywall: False,isoriginal: False,isbestpath: False,haslyrics: False,isuserpro: True,israted: False,composername: ,complexity: 1,version: 3.01,nfavorites: 0,ncomments: 0,publisher: ,rating: 0.0,nratings: 0,ntracks: 1,nlyrics: 0,tracks: 0,genres: ,groups: ,tags: ,subtitle: ,songlengthbars: 24,nannotations: 3,songlengthseconds: 19.49999999974,scaleconsistency: 1.0,nviews: 3,songlengthbeats: 139,grooveconsistency: 0.9418859649122808,songlength: 37440,notesperbar: 4.75,ntokens: 117,nnotes: 114,songname: the Provident Damsel,title: The Provident Damsel,pitchclassentropy: 2.776240683646003,path: ./data/X/f/QmXfEXUQAcWTCgLAuoKtaiQNS1LzouqA1rpLhFLsJX6Tve.jsonmetadata: ./metadata/2/5102780.json,NO,NO,NO,NO
73,3023,isuserpublisher: Falsehasannotations: Truehasmetadata: Trueisofficial: Falsesubsetall: Trueisdraft: False,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,subsetrateddeduplicated: False,hascustomvideo: False,hascustomaudio: False,license: publicdomain,isbestuniquearrangement: False,isuserstaff: False,subsetdeduplicated: False,haspaywall: False,isoriginal: False,isbestpath: False,isbestarrangement: False,subsetrated: False,haslyrics: False,publisher: ,isuserpro: True,israted: False,groups: ,version: 3.01,ncomments: 0,complexity: 1,genres: ,nratings: 0,ntracks: 1,nfavorites: 0,rating: 0.0,tags: ,bestpath: /data2/zachary/musescore/data/f/9/Qmf9SANEYf4oWzGvvatTkdQiJsGyTEEGTedMs8YWhXetRV.mscz,bestarrangement: /data2/zachary/musescore/data/f/9/Qmf9SANEYf4oWzGvvatTkdQiJsGyTEEGTedMs8YWhXetRV.mscz,nannotations: 8,tracks: 0,songlengthbars: 32,bestuniquearrangement: /data2/zachary/musescore/data/T/h/QmTh2kCrcuiDLSxTsdUCejKw9aAjnk4YNXnjNnwaAQsJga.mscz,artistname: Misc tunes,subtitle: 52nd Regt. Quick Stepaka. JBut.560Fifty Second Regt. Quick Stepaka. JBut.560,songlengthbeats: 64,composername: ,scaleconsistency: 0.9855072463768116,grooveconsistency: 0.9375,nviews: 2,nlyrics: 0,songlength: 30720,songlengthseconds: 38.3999231991552,notesperbar: 4.3125,ntokens: 146,nnotes: 138,songname: Quick Step to the 52nd Reg[i]ment. JBut.560,title: Quick Step to the 52nd Reg[i]ment. JBut.560,pitchclassentropy: 2.697360824675855,path: ./data/d/2/Qmd2KkumMwG3uBFjDtz56pBzPnuwEH8tEBu2GVX5ykzw1U.jsonmetadata: ./metadata/4/4657460.json,NO,NO,NO,NO
