,path,metadata,hasmetadata,version,isuserpro,isuserpublisher,isuserstaff,haspaywall,israted,isofficial,isoriginal,isdraft,hascustomaudio,hascustomvideo,ncomments,nfavorites,nviews,nratings,rating,license,licenseurl,genres,groups,tags,songname,title,subtitle,artistname,composername,publisher,complexity,ntracks,tracks,songlength,songlengthseconds,songlengthbars,songlengthbeats,nnotes,notesperbar,nannotations,hasannotations,nlyrics,haslyrics,ntokens,pitchclassentropy,scaleconsistency,grooveconsistency,bestpath,isbestpath,bestarrangement,isbestarrangement,bestuniquearrangement,isbestuniquearrangement,subsetall,subsetrated,subsetdeduplicated,subsetrateddeduplicated,manual_labels,gpt4o,llama3-8b,llama3-70b
2545,path: ./data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.json,metadata: ./metadata/8/5950231.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: True,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 1,nfavorites: 5,nviews: 797,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: funk-blues-barblues-jazz,songname: Midnight Funk,title: Midnight Funk,subtitle: ,artistname: King of the Keyboard,composername: ,publisher: ,complexity: 0,ntracks: 7,tracks: 0-27-33-65-65-66-67,songlength: 129360,songlengthseconds: 134.74999999651897,songlengthbars: 68,songlengthbeats: 271,nnotes: 1420,notesperbar: 20.88235294117647,nannotations: 235,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 1655,pitchclassentropy: 2.816084594180585,scaleconsistency: 0.9014084507042254,grooveconsistency: 0.9201923076923078,bestpath: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/Z/f/QmZf1f18kLmjXYR2XEHiFUXaW8DQ72FwhySjH7Hh4bDayc.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,NO,YES,NO
2592,path: ./data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.json,metadata: ./metadata/5/5778145.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 4,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Behold with awful pomp,title: Behold with awful pomp - Joseph Hart,subtitle: ,artistname: Joseph Hart,composername: ,publisher: ,complexity: 0,ntracks: 2,tracks: 0-91,songlength: 16800,songlengthseconds: 18.2608378067662,songlengthbars: 9,songlengthbeats: 36,nnotes: 108,notesperbar: 12.0,nannotations: 1,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 110,pitchclassentropy: 3.025083578522956,scaleconsistency: 0.9166666666666666,grooveconsistency: 0.9505208333333334,bestpath: /data2/zachary/musescore/data/T/j/QmTjnNMi7HhQQ2bY2CeR1WSNzqj1ePnoFAP9XY1BNevjqQ.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/U/H/QmUHXrexPA5jnXaQHf6FqbiqoMGYy3ffmWp9ncMnKsHYWR.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
1188,path: ./data/a/Z/QmaZpjtVdKXPKi5GuaonbsrjjP7kTUM49h7VSeaznndohy.json,metadata: ./metadata/7/4588937.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: [ID 1-14],title: Urheber unbekannt - [ID 1-14],subtitle: Bezeichnung standardisiert: MenuettMen\uet,artistname: Anonymous,composername: Urheber unbekanntDatum in der hier transkribierten schriftlichen Quelle: vermutlich vor 1767,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 69120,songlengthseconds: 71.99999999814,songlengthbars: 48,songlengthbeats: 144,nnotes: 180,notesperbar: 3.75,nannotations: 5,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 185,pitchclassentropy: 2.903284741546232,scaleconsistency: 0.9333333333333332,grooveconsistency: 0.9565972222222222,bestpath: /data2/zachary/musescore/data/c/8/Qmc84R6ZUnvYs4MuQEzjDgKo9eNR9hsnpDJ987qyWXhTmS.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/T/f/QmTf9KtHa9QaDQzC235YmUcGoGv3CVYe2hRuKthvKAS6JK.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/U/b/QmUbe2w8Vk7bNMdEReKZ8CUGWkV79ZaEjMUNpuZwKU4fTA.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,YES,NO
7966,path: ./data/P/A/QmPA4JRTgVfqsuWqVTfv7EUpLe2uJdUTzLKYeEctxphzFK.json,metadata: ./metadata/0/4942759.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 7,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: I would but I dare not. JJo3.176,title: I would but I dare not. JJo3.176,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 34560,songlengthseconds: 15.157894736641994,songlengthbars: 24,songlengthbeats: 144,nnotes: 122,notesperbar: 5.083333333333333,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 126,pitchclassentropy: 2.6225047361253258,scaleconsistency: 0.9836065573770492,grooveconsistency: 0.9108796296296297,bestpath: /data2/zachary/musescore/data/d/u/QmduQRB2r4cXBc2TcXn8uisKZXVcudcUbQAc1WqhES3o2W.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/d/Z/QmdZui2oibnEwLcUBKYxwnSo8PDi1Gx8zBvDc7RQ4Hhv1W.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/T/f/QmTffXMpRQBRZxBsjnY3XK4XfEnz5mNcSTLLfFBZuw7Amf.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
6077,path: ./data/X/R/QmXRRtjSjie9HTydy3GQuRmA5SAzS1QTZ3F34ZZbpC4B83.json,metadata: ./metadata/5/4813021.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 3,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: ECLIPSE HORNPIPE,title: Eclipse Hornpipe,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 61440,songlengthseconds: 66.20701070003034,songlengthbars: 36,songlengthbeats: 129,nnotes: 244,notesperbar: 6.777777777777778,nannotations: 4,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 248,pitchclassentropy: 2.744908466444625,scaleconsistency: 0.9754098360655736,grooveconsistency: 0.9830729166666666,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
107,path: ./data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.json,metadata: ./metadata/1/5902881.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: True,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 1,nviews: 16,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: ,songname: Dueto - Viola e Cello,title: Dueto - Viola e Cello,subtitle: ,artistname: Olair,composername: Olair Leite,publisher: ,complexity: 0,ntracks: 1,tracks: 19,songlength: 65760,songlengthseconds: 68.49999999823042,songlengthbars: 33,songlengthbeats: 129,nnotes: 424,notesperbar: 12.848484848484848,nannotations: 2,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 426,pitchclassentropy: 2.9117082960210303,scaleconsistency: 0.9033018867924528,grooveconsistency: 0.982843137254902,bestpath: /data2/zachary/musescore/data/W/i/QmWiTKkRZjXuJ3xrqqDZ3oTA6kygo85eZRPkm2V8sEYFAT.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/Y/k/QmYkHTunVUqVs1Ygr9gpcMkZUnMp5mRTZrwtZGaT1K42jj.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,NO,YES,YES,YES
1315,path: ./data/P/m/QmPma3s7BGYECUsDmEtFohtYeJiHTiuPpDxqZB69Aa5YnF.json,metadata: ./metadata/4/4690914.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 11,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: O'Carolan's Devotion,title: O'Carolan's Devotion,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 59040,songlengthseconds: 61.49999999841125,songlengthbars: 44,songlengthbeats: 124,nnotes: 194,notesperbar: 4.409090909090909,nannotations: 45,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 239,pitchclassentropy: 2.814347001641804,scaleconsistency: 0.963917525773196,grooveconsistency: 0.8888888888888888,bestpath: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/f/N/QmfNRBqcHdkjRZGVUVt9G8EgundFhJ7bTjqQRBdBRYmZrB.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,YES,NO,YES
8187,path: ./data/T/a/QmTacjfDo2vnZwrUSbDpdi8Az28JCazrLwpcoys7tLtKjL.json,metadata: ./metadata/3/4557822.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: DUNDEE WALTZ,title: Dundee Waltz,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 46080,songlengthseconds: 47.99999999876,songlengthbars: 36,songlengthbeats: 97,nnotes: 138,notesperbar: 3.8333333333333335,nannotations: 5,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 143,pitchclassentropy: 2.819176951431852,scaleconsistency: 0.9565217391304348,grooveconsistency: 0.9338768115942028,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
2753,path: ./data/Z/e/QmZeo8pKkMwhBUEiNZUYkkZDqgCGdfr75eTxYMTqoPEpy4.json,metadata: ./metadata/7/4666374.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 3,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Recruiting Officer,title: Recruiting Officer,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 46080,songlengthseconds: 23.99999999968,songlengthbars: 36,songlengthbeats: 193,nnotes: 152,notesperbar: 4.222222222222222,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 155,pitchclassentropy: 2.730361805932882,scaleconsistency: 1.0,grooveconsistency: 0.8923611111111112,bestpath: /data2/zachary/musescore/data/P/G/QmPGkRstZVJyiwdEqRjos9YTEtQaE2izUBwZYPhMcSfYKf.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/P/G/QmPGkRstZVJyiwdEqRjos9YTEtQaE2izUBwZYPhMcSfYKf.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/c/G/QmcGk3G4crdh1HdXycvUUNvBdPeDjzCZTkk5F17uuKNZRh.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
9753,path: ./data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.json,metadata: ./metadata/0/3353036.json,hasmetadata: True,version: 2.06,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 5,nviews: 70,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: soundtrack,groups: ,tags: ,songname: Undertale,title: Undertale - Toby Fox,subtitle: ,artistname: Toby Fox,composername: UNDERTALE By Toby Fox Song by LightningSilverooo,publisher: ,complexity: 0,ntracks: 13,tracks: 0-0-8-9-35-40-41-42-43-52-56-60-80,songlength: 385920,songlengthseconds: 267.9999999931511,songlengthbars: 123,songlengthbeats: 492,nnotes: 4903,notesperbar: 39.86178861788618,nannotations: 2001,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 6904,pitchclassentropy: 3.0725352018413687,scaleconsistency: 0.9002651437895166,grooveconsistency: 0.9423714759535656,bestpath: /data2/zachary/musescore/data/c/p/Qmcpw9BoDioK41wDR6GqLcC1Rpa8TdvkCEymHYdYQsRcJ1.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/U/K/QmUKXVxL9H3VWJVhBjUroZZrcWPWx96fYk9CG3pTGuEPGt.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
6231,path: ./data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.json,metadata: ./metadata/6/5803785.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: The Shepherd Watchers,title: The Shepherd Watchers - Nahum Tate,subtitle: ,artistname: Nahum Tate,composername: ,publisher: ,complexity: 0,ntracks: 2,tracks: 0-91,songlength: 32160,songlengthseconds: 35.263157893824335,songlengthbars: 17,songlengthbeats: 68,nnotes: 225,notesperbar: 13.235294117647058,nannotations: 1,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 227,pitchclassentropy: 2.7798677355077968,scaleconsistency: 0.9822222222222222,grooveconsistency: 0.9596354166666666,bestpath: /data2/zachary/musescore/data/W/9/QmW9Pi3Fu6gZYFx9mJPiUwSLYnp28JFJMpQFpWvvqCqQJn.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/P/u/QmPuULk7bad926CidRTB9NZAQdbnGJYXcqJnkZKqnvitV3.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
2876,path: ./data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.json,metadata: ./metadata/6/5777986.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 6,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: classical,groups: ,tags: ,songname: Tell it again! let me hear the strange story,title: Tell it again! let me hear the strange story - D. B. Towner,subtitle: ,artistname: D. B. Towner,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 34560,songlengthseconds: 39.99999999896296,songlengthbars: 25,songlengthbeats: 72,nnotes: 251,notesperbar: 10.04,nannotations: 4,hasannotations: True,nlyrics: 1,haslyrics: True,ntokens: 256,pitchclassentropy: 2.3584245322727977,scaleconsistency: 1.0,grooveconsistency: 0.912037037037037,bestpath: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,isbestpath: True,bestarrangement: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/a/4/Qma46qmnKGhDbtHGFrBb2NTKmfAcwnupRgZtrKvghogeQv.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
5323,path: ./data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.json,metadata: ./metadata/8/5947846.json,hasmetadata: True,version: 3.01,isuserpro: False,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: True,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 1,nviews: 52,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: ,songname: Bass man's holiday (ensembleï¼,title: Bass man's holiday (ensembleï¼,subtitle: ,artistname: Goya Matsuo,composername: ,publisher: ,complexity: 0,ntracks: 6,tracks: 0-57-58-58-58-66,songlength: 159360,songlengthseconds: 151.06053167671396,songlengthbars: 83,songlengthbeats: 332,nnotes: 1172,notesperbar: 14.120481927710845,nannotations: 369,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 1541,pitchclassentropy: 3.230053020939793,scaleconsistency: 0.8516295025728988,grooveconsistency: 0.938504016064257,bestpath: /data2/zachary/musescore/data/Z/S/QmZS9sPv4pE2YMHM6UXGo6chi3NsmbTtm3aYFB6yej5UvC.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/e/W/QmeWaS5rorsinV1UZdw2GYMPB255opToacxvU4tTGq1WWE.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
799,path: ./data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.json,metadata: ./metadata/7/5712194.json,hasmetadata: True,version: 2.06,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 10,nviews: 388,nratings: 0,rating: 0.0,license: cc-zero,licenseurl: https://creativecommons.org/publicdomain/zero/1.0/,genres: ,groups: ,tags: ,songname: ,title: Hey Hey Wickie - Kleine Partie FERTIG,subtitle: ,artistname: ,composername: Musik: Bläck FöössArr.: Andreas Kos,publisher: ,complexity: 0,ntracks: 7,tracks: 56-56-58-58-65-73-73,songlength: 88320,songlengthseconds: 79.99999999794204,songlengthbars: 46,songlengthbeats: 184,nnotes: 1295,notesperbar: 28.15217391304348,nannotations: 257,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 1552,pitchclassentropy: 3.064010215725956,scaleconsistency: 0.7850045167118338,grooveconsistency: 0.9855072463768116,bestpath: /data2/zachary/musescore/data/c/4/Qmc4gWy7X3iPP21jqJkwWDu65cTs9TqVF7LiUB9GFyy8Cm.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.mscz,isbestarrangement: True,bestuniquearrangement: /data2/zachary/musescore/data/X/3/QmX3iYeVkL3mfd8hszCtYeqwDyBob4viK9v4Ye4edMpw6Q.mscz,isbestuniquearrangement: True,subsetall: True,subsetrated: False,subsetdeduplicated: True,subsetrateddeduplicated: False,YES,YES,YES,YES
3570,path: ./data/X/f/QmXfEXUQAcWTCgLAuoKtaiQNS1LzouqA1rpLhFLsJX6Tve.json,metadata: ./metadata/2/5102780.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 3,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: the Provident Damsel,title: The Provident Damsel,subtitle: ,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 37440,songlengthseconds: 19.49999999974,songlengthbars: 24,songlengthbeats: 139,nnotes: 114,notesperbar: 4.75,nannotations: 3,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 117,pitchclassentropy: 2.776240683646003,scaleconsistency: 1.0,grooveconsistency: 0.9418859649122808,bestpath: /data2/zachary/musescore/data/Y/T/QmYTrMnu1wWnKcxXbDpVCyaDPGq3GiPQ7GTbKvnDXg7Ya4.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/a/a/QmaahMHX51JmiE3LZUbdFpvTTuMdiV8Uvmvg6WPn1ATqJ5.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,YES,NO
2894,path: ./data/d/2/Qmd2KkumMwG3uBFjDtz56pBzPnuwEH8tEBu2GVX5ykzw1U.json,metadata: ./metadata/4/4657460.json,hasmetadata: True,version: 3.01,isuserpro: True,isuserpublisher: False,isuserstaff: False,haspaywall: False,israted: False,isofficial: False,isoriginal: False,isdraft: False,hascustomaudio: False,hascustomvideo: False,ncomments: 0,nfavorites: 0,nviews: 2,nratings: 0,rating: 0.0,license: publicdomain,licenseurl: https://creativecommons.org/publicdomain/mark/1.0/,genres: ,groups: ,tags: ,songname: Quick Step to the 52nd Reg[i]ment. JBut.560,title: Quick Step to the 52nd Reg[i]ment. JBut.560,subtitle: 52nd Regt. Quick Stepaka. JBut.560Fifty Second Regt. Quick Stepaka. JBut.560,artistname: Misc tunes,composername: ,publisher: ,complexity: 1,ntracks: 1,tracks: 0,songlength: 30720,songlengthseconds: 38.3999231991552,songlengthbars: 32,songlengthbeats: 64,nnotes: 138,notesperbar: 4.3125,nannotations: 8,hasannotations: True,nlyrics: 0,haslyrics: False,ntokens: 146,pitchclassentropy: 2.697360824675855,scaleconsistency: 0.9855072463768116,grooveconsistency: 0.9375,bestpath: /data2/zachary/musescore/data/f/9/Qmf9SANEYf4oWzGvvatTkdQiJsGyTEEGTedMs8YWhXetRV.mscz,isbestpath: False,bestarrangement: /data2/zachary/musescore/data/f/9/Qmf9SANEYf4oWzGvvatTkdQiJsGyTEEGTedMs8YWhXetRV.mscz,isbestarrangement: False,bestuniquearrangement: /data2/zachary/musescore/data/T/h/QmTh2kCrcuiDLSxTsdUCejKw9aAjnk4YNXnjNnwaAQsJga.mscz,isbestuniquearrangement: False,subsetall: True,subsetrated: False,subsetdeduplicated: False,subsetrateddeduplicated: False,NO,NO,NO,NO
